LineOfBusiness,BudgetGroup,BudgetLine,D1,D2,D3,D4,D5,D6,D7,Status,FranchiseNo,FranchiseName,FinancialYear,FinancialMonth,CalendarYear,CalendarMonth,CalendarPeriod,CalendarStartDate,CalendarEndDate,MACH_SERIAL_No,InvoiceDate,InvoiceNo,InvoiceOrderNo,InvoiceVersionNo,InvoiceLineNo,AttachedToSerialNo,CustomerAccount,CustomerBillAccount,CustomerName,BillTitle,BillToCustomer,BillAddress1,BillAddress2,BillAddress3,PostCode,TypeOfSale,PickingNo,DeliveryMode,ShipDate,ShipAccNo,ShipName,ShipTitle,ShipBuilding,ShipStreetNo,ShipStreetName,ShipSuburb,CustomerOrderRef,UserID,Comment1,Comment2,Comment3,ProfitGroup,ProfitGroupDescription,ProfitCentre,ProfitCentreDescription,CustomerCategory,CustomerPurchaseHold,ApplyTo,StockItem,WarehouseCode,WarehouseDescription,Warehouse,SalesmanCode,SalesmanName,DepartmentCode,DepartmentName,ReleasedBy,GRNNo,ManualRefNo,ReasonCode,ReasonCodeDescription,CreditController,CreditControllerName,Branch,UnitOfMeasure,Chargable,Serialized,InsComm,EngineerCode,EngineerNo,EngineerName,Content,ContentSubType,ProductType,ProductTypeDescription,ProductCode,ProductCodeDescription,ProductCategory,ProductCategoryDescription,ProductRank,ProductSubtype,ProductSupplier,NashuaProd,MachineStatus,MachineCondition,TradeInSerialNo,SettlementValue,Segment,SegmentDescription,InvoiceType,StockQuantitiesIssued,QTYOrdered,QTYPicked,QtyBackOrder,UnitPrice,UnitCost,QTY,DiscAccountNo,DiscPcnt,DiscountValue,TaxPercentage,CostPrice,SellingPrice,Margin,TaxValue,LineTotal,Rundate
Business Infrastructure,Consumables,"Other (Staples, Labels, etc.)",Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,Laser Cartridge               ,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-12 00:00:00.000,87214,40499,1,2,,14540,14540,UPINGTON CASH SALE ONLY,,UPINGTON CASH SALE ONLY,P O BOX 2473,,UPINGTON,8800,Cash,0,Truck,2019-06-12 00:00:00.000,14540,WAVENEYS TRADING PTY LTD,,,28,KORT STREET,UPINGTON,EUNICE PIDDLES,MARLIB,CANCELLATION OF D/D# 025023,,,999,Unknown,CSH,CASH ACCOUNTS,0,Business Accounts,87201,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,422,MARLI BEKKER,400,SUPPLIES,MARLIB,40476,40476,314,,BUS,BUSINESS ACCOUNTS,1,EA,,N,0.0,,0,,Consumables,Toner,ZTOL,CONSUMABLE TONER NON-NAS LASER,CLTC404S,SAMSUNG C430/480 CYAN TONER,Non,None,,TCC,,Y,Sold,Blank,,0.0,CONS,Consumables,Goods Returned,-1,-1,-1,0,870.0,489.0,-1.0,0,0,0.0,15,-489.0,-870.0,-381.0,-130.5,-1000.5,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-28 00:00:00.000,88075,40706,1,2,W918P901543,14443,14443,DEMONSTRATION ACCOUNT,,DEMONSTRATION ACCOUNT,DO NOT USE FOR INVOICING,,UPINGTON,8800,Select A Serial #,25149,Truck,2019-06-28 00:00:00.000,14443,KAI GARIB,,,,LE ROUX STREET,UPINGTON,KAI GARIB,MARLIB,,,,999,Unknown,DIR,DIRECT ACCOUNTS,8,Dem Account,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,102,STEFAN BOTHMA,100,SALES,MARLIB,0,0,0,,DEM,DEMONSTRATION,1,EA,,N,,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMP301EN,BLACK TONER MP301SPF,Non,None,,TON,,Y,Blank,Required,,0.0,BCON,B&W Consumables,Demonstration,1,1,1,0,0.0,436.0,1.0,0,0,0.0,15,436.0,0.0,-436.0,0.0,0.0,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,W3058604223,2019-06-18 00:00:00.000,87255,40531,1,1,,15941,15941,PETRUS JACOBUS NEL,ELRON MOTORS,PETRUS JACOBUS NEL,P O BOX 1123,,UPINGTON,8800,Cash,0,Not Applicable,1900-01-01 00:00:00.000,15941,ELRON MOTORS,,,66,SCOTT STREET,UPINGTON,MOVING OF CAMERAS,GERALDINE,,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,200,SERVICE,200,SERVICE,GERALDINE,0,0,0,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,0.0,,0,,Non-Stock Charges,MTRSERV,*,CHARGES - INVOICE ONLY,MTRSERV,moving of 2 cameras,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,775.0,0.0,,0,0,0.0,15,0.0,775.0,775.0,116.25,891.25,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-04 00:00:00.000,87153,40421,1,1,,0,0,GOBORDERS (PTY) LTD,,GOBORDERS (PTY) LTD,NAKOP BORDER OFF 140,BORDER OF SA/ NAMIBIA,UPINGTON,0,Incl Cons Sale,24982,Truck,2019-06-04 00:00:00.000,0,GOBORDERS (PTY) LTD,,NAKOP BORDER OFF 140,,BORDER OF SA/ NAMIBIA,UPINGTON,CRIL,MARLIB,,,M/R BLK 102809,999,Unknown,999,Unknown,,,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,402,SUPPIES N/C TONERS,400,SUPPLIES,MARLIB,0,0,0,,,,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMP3554BL,"TON-C368P100390,Yld24000",Non,None,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,1218.0,1.0,0,0,0.0,15,1218.0,0.0,-1218.0,0.0,0.0,2019-07-09 05:56:07.560
Smart Solutions,Smart Solutions,Surveilance,Smart Solutions               ,Hardware                      ,Surveillance                  ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,C90116866,2019-06-18 00:00:00.000,87253,40477,1,1,,21502,900043,QUINCE CAPITAL (PTY) LTD,,QUINCE CAPITAL (PTY) LTD,P O BOX 897,,HALFWAY HOUSE,1685,Rental,25026,,2019-06-10 00:00:00.000,21502,OPSTAAN SOUTWERKE CC,,,,PLAAS EENBEKER ASKHAM,ASKHAM,OPSTAAN SOUTWERKE CC,ANINE,,,,999,Unknown,BNK,DISCOUNTING BANKS,N,Quince Capital,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,102,STEFAN BOTHMA,100,SALES,ANINE,0,0,0,,BNK,R C & C FINANCE,1,EA,,Y,,,0,,CCTV,Machine,BMND,CCTV MACHINE NASHUA DIGITAL,7608NIK2,HIK 8CH EMBEDDED 4K NVR,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,Dem Sale,1,1,1,0,0.0,1459.34,1.0,900043,0,0.0,15,1459.34,0.0,-1459.34,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Parts,Parts,Business Infrastructure       ,Annuity                       ,Part                          ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-18 00:00:00.000,87274,40561,1,1,,20997,20997,UPP - SPARES MJ HAYES,,UPP - SPARES MJ HAYES,P O BOX 2473,,UPINGTON,8800,Cash,25077,Truck,2019-06-18 00:00:00.000,20997,UPP - SPARES MJ HAYES,,,28,KORT STREET,UPINGTON,W913P304358,GERALDINE,GAME UPINGTON,,,999,Unknown,INH,INHOUSE ACCOUNTS,6,Nashua In-House,0,Y,2,SPARES W/H,002_SPARES W/H,200,SERVICE,200,SERVICE,GERALDINE,0,0,0,,INH,INHOUSE,1,EA,,N,,UPP,40,MJ HAYES,Parts,Copiers,SC,NASHUA SPARES - COPIERS,B0443550,CLEANING BLADE MP201/301(COMP),Non,None,AA,CBL,,Y,Sold,Blank,,0.0,PART,Parts,Ship & Invoice,1,1,1,0,0.0,87.55,1.0,0,0,0.0,15,87.55,0.0,-87.55,0.0,0.0,2019-07-09 05:56:07.560
Voice & Data,VOIP,VOIP,Voice and Data                ,Managed Services              ,VOIP                          ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,LTE 1GB 0827316113,2019-06-18 00:00:00.000,87281,40569,1,1,,19831,19831,LEERKRANS INTERMEDIATE SCHOOL,,LEERKRANS INTERMEDIATE SCHOOL,P O BOX 3042,LEERKRANS,UPINGTON,8800,Customer Billing,0,Not Applicable,1900-01-01 00:00:00.000,19831,LEERKRANS INTERMEDIATE SCHOOL,,,43,SCHOOL STREET,UPINGTON,827316113,UPPPROCESS,Contract# CBC0005221,Contract Type VOIP,827316113,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,100,SALES,100,SALES,,0,0,0,,SCH,ANINE STENEKAMP,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP L/RENT,*,CHARGES - INVOICE ONLY,VOIP L/RENT,Monthly Fee: June 2019,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,299.0,0.0,,0,0,0.0,15,0.0,299.0,299.0,44.85,343.85,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,HP Contractual,Business Infrastructure       ,Annuity                       ,Consumable                    ,HP                            ,Toner                         ,Ink Cartridge                 ,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-10 00:00:00.000,87199,40474,1,2,,0,0,,,,,LE ROUX STREET,UPINGTON,0,Incl Cons Sale,25021,Truck,2019-06-10 00:00:00.000,0,RIVA RESORT,,,,LE ROUX STREET,UPINGTON,LOAN UNIT,MARLIB,TONERS SUPPLIED FOR LOAN UNIT,,M/R BLK 48602 COL 47083,999,Unknown,999,Unknown,,,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,402,SUPPIES N/C TONERS,400,SUPPLIES,ANINE,0,0,0,,,,1,EA,,N,0.0,,0,,Consumables,Toner,ZTHI,CONSUMABLES HP INKJET PRINTER,L0S07AE,"INK-CN67QDX0GJ,Yld10000",HPC,HP CONSUMABLES CONRACTUAL,,INK,,Y,Sold,Blank,,0.0,CONHPBT,Cons.HP Black Toner,Incl Cons Sale,1,1,1,0,0.0,1510.0,1.0,0,0,0.0,15,1510.0,0.0,-1510.0,0.0,0.0,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,N8320170075,2019-06-28 00:00:00.000,88101,40730,1,1,,15595,15595,VELA LANGE PRIMERE SKOOL,,VELA LANGE PRIMERE SKOOL,P O BOX 397,,UPINGTON,8800,Cash,0,,2019-06-28 00:00:00.000,15595,VELA LANGE PRIMERE SKOOL,,,,PABALLELLO,UPINGTON,DX3243N,ANINE,CR - CONTRACT CANCELLED,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,88057,N,999,None,999_None,100,SALES,100,SALES,EDWIN,290619,0,200,,SCH,ANINE STENEKAMP,1,EA,,N,0.0,,0,,Non-Stock Charges,MTRRENT,*,CHARGES - INVOICE ONLY,MTRRENT,RENTAL JUNE,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Credit Note,0,-1,-1,0,4734.69,0.0,,0,0,0.0,15,0.0,-4734.69,-4734.69,-710.2,-5444.89,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Colour,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Colour                        ,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-26 00:00:00.000,88054,40654,1,1,,18136,18136,KAI GARIB MUNICIPALITY,EFFICIENT WEALTH UPINGTON,KAI GARIB MUNICIPALITY,P.O BOX 174,,KAKAMAS,8870,Incl Cons Sale,25116,Truck,2019-06-26 00:00:00.000,18136,WILLEM VAN ZYL JANSEN VAN RENS,EFFICIENT WEALTH UPINGTON,KALAGADI CENTRE,,OFFICE 53,UPINGTON,ANTONETTE,MARLIB,,,M/R BLK 95902 COL 29260,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,402,SUPPIES N/C TONERS,400,SUPPLIES,ANINE,0,0,0,,NOC,NOCR CUSTOMERS,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC305CY,"TCC-W792P801723,Yld4000",Non,None,99,TCC,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Incl Cons Sale,1,1,1,0,0.0,994.0,1.0,0,0,0.0,15,994.0,0.0,-994.0,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,HP Contractual,Business Infrastructure       ,Annuity                       ,Consumable                    ,HP                            ,Toner                         ,Laser Cartridge               ,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-03 00:00:00.000,87149,40408,1,1,,19831,19831,LEERKRANS INTERMEDIATE SCHOOL,,LEERKRANS INTERMEDIATE SCHOOL,P O BOX 3042,LEERKRANS,UPINGTON,8800,Incl Cons Sale,24981,Truck,2019-06-03 00:00:00.000,19831,LEERKRANS INTERMEDIATE SCHOOL,,,43,SCHOOL STREET,UPINGTON,MNR WATERS,MARLIB,,,M/R BLK 9114 COL 9856,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,402,SUPPIES N/C TONERS,400,SUPPLIES,ANINE,0,0,0,,SCH,ANINE STENEKAMP,1,EA,,N,0.0,,0,,Consumables,Toner,ZTHL,CONSUMABLES HP LASER PRINTERS,CF410XC,"TON-VNBKK5Q0PQ,Yld6500",HPC,HP CONSUMABLES CONRACTUAL,,TON,,Y,Sold,Blank,,0.0,CONS,Consumables,Incl Cons Sale,1,1,1,0,0.0,1089.58,1.0,0,0,0.0,15,1089.58,0.0,-1089.58,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-06 00:00:00.000,87184,40454,1,1,,14837,14837,VOLOP LAERSKOOL,,VOLOP LAERSKOOL,P O BOX 167,,GROBLERSHOOP,8850,Incl Cons Sale,25013,Truck,2019-06-06 00:00:00.000,14837,VOLOP LAERSKOOL,,,,HOOF STREET,GROBLERSHOOP,Christo   054 8331001,MARLIB,,,M/R BLK 111164,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,402,SUPPIES N/C TONERS,400,SUPPLIES,ANINE,0,0,0,,SCH,ANINE STENEKAMP,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,T1270D,"TON-W3049606479,Yld7000",Non,None,A,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,360.0,1.0,0,0,0.0,15,360.0,0.0,-360.0,0.0,0.0,2019-07-09 05:56:07.560
,,,Business Infrastructure       ,Annuity                       ,Copy Charges                  ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,VNBKL582W3,2019-06-28 00:00:00.000,88082,40630,1,1,,18037,18037,RIVA RESORT(PTY)LTD,,RIVA RESORT(PTY)LTD,P O BOX 3902,,UPINGTON,8800,Cash,0,Not Applicable,2019-06-28 00:00:00.000,18037,RIVA RESORT(PTY)LTD,,,,SWARTKOP,UPINGTON,MANUAL BILLING-JUNE 2019,GERALDINE,2723-2262=461X0.1500 B/W,2407-1747=660 X0.9000 COL,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,200,SERVICE,200,SERVICE,ANINE,0,0,0,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,0.0,,0,,Non-Stock Charges,MTRCC,*,CHARGES - INVOICE ONLY,MTRCC,461x0.1500 copy made,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,69.15,0.0,,0,0,0.0,15,0.0,69.15,69.15,10.37,79.52,2019-07-09 05:56:07.560
Business Infrastructure,MFP,Mono,Business Infrastructure       ,Hardware                      ,MFP                           ,Machine                       ,Mono                          ,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,W913P804949,2019-06-27 00:00:00.000,88064,40689,1,1,,14761,14761,SCRAPPED MACHINES - UPT,,SCRAPPED MACHINES - UPT,NASHUA UPINGTON,,UPINGTON,8800,Cash,0,Truck,1900-01-01 00:00:00.000,14761,SCRAPPED MACHINES - UPT,,NASHUA UPINGTON,42,LE ROUX STREET,UPINGTON,GOODS RETURN,ANINE,,GRN - STOCK RECOVERED,,999,Unknown,W/O,WRITE OFF,6,Nashua In-House,39115,Y,6,S/HAND MACHINES,006_S/HAND MACHINES,100,SALES,100,SALES,ANINE,260619,0,312,,INH,INHOUSE,1,EA,,Y,0.0,,0,,MFP,Machine,CMND,MFP MACHINE NASHUA DIGITAL,MP301SPF,30PPM MFP,Non,None,,,,Y,Sold,Blank,,0.0,KCPM2,BW Segment 2(20-39),Goods Returned,-1,-1,-1,0,0.0,1500.0,-1.0,0,0,0.0,15,-1500.0,0.0,1500.0,0.0,0.0,2019-07-09 05:56:07.560
Voice & Data,VOIP,VOIP,Voice and Data                ,Managed Services              ,VOIP                          ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,LTE 1GB 0609916278,2019-06-18 00:00:00.000,87288,40576,1,1,,14628,14628,HALANTA NEGE (PTY) LTD,,HALANTA NEGE (PTY) LTD,P O BOX 2999,,UPINGTON,8800,Customer Billing,0,Not Applicable,1900-01-01 00:00:00.000,14628,HALANTA NEGE (PTY) LTD,,,26A,INDUSTRIAL WAY,UPINGTON,VOICE CONTRACT,UPPPROCESS,Contract# CBC0008516,Contract Type VOIP,609916278,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,420,JACO MOSTERT,100,SALES,,0,0,0,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP L/RENT,*,CHARGES - INVOICE ONLY,VOIP L/RENT,Monthly Fee: June 2019,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,299.0,0.0,,0,0,0.0,15,0.0,299.0,299.0,44.85,343.85,2019-07-09 05:56:07.560
Voice & Data,VOIP,VOIP,Voice and Data                ,Managed Services              ,VOIP                          ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,LTE1GB09602006860397,2019-06-18 00:00:00.000,87279,40567,1,1,,19404,19404,DR JAN HENDRIK MEYER,DR JH MEYER INGELYF,DR JAN HENDRIK MEYER,P O BOX 204,,UPINGTON,8800,Customer Billing,0,Not Applicable,1900-01-01 00:00:00.000,19404,DR JAN HENDRIK MEYER,DR JH MEYER INGELYF,,643,SCOTT STREET,UPINGTON,VOICE CONTRACT,UPPPROCESS,Contract# CBC0004172,Contract Type VOIP,9602006860397,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,100,SALES,100,SALES,,0,0,0,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP L/RENT,*,CHARGES - INVOICE ONLY,VOIP L/RENT,Monthly Fee: June 2019,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,299.0,0.0,,0,0,0.0,15,0.0,299.0,299.0,44.85,343.85,2019-07-09 05:56:07.560
Voice & Data,VOIP,VOIP,Voice and Data                ,Managed Services              ,VOIP                          ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,LTE 1GB 0609975302,2019-06-18 00:00:00.000,87297,40585,1,1,,18136,18136,KAI GARIB MUNICIPALITY,,KAI GARIB MUNICIPALITY,P.O BOX 174,,KAKAMAS,8870,Customer Billing,0,Not Applicable,1900-01-01 00:00:00.000,18136,KAI GARIB MUNICIPALITY,,,,11TH AVENUE,KAKAMAS,VOICE CONTRACT,UPPPROCESS,Contract# CBC0009168,Contract Type VOIP,609975302,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,420,JACO MOSTERT,100,SALES,,0,0,0,,NOC,NOCR CUSTOMERS,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP L/RENT,*,CHARGES - INVOICE ONLY,VOIP L/RENT,Monthly Fee: June 2019,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,286.0,0.0,,0,0,0.0,15,0.0,286.0,286.0,42.9,328.9,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,HP Contractual,Business Infrastructure       ,Annuity                       ,Consumable                    ,HP                            ,Toner                         ,Ink Cartridge                 ,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-21 00:00:00.000,88037,40627,1,2,,20868,20868,DR B WENTZEL,,DR B WENTZEL,24 DU TOIT STREET,,UPINGTON,8800,Cash,25101,Truck,2019-06-21 00:00:00.000,20868,DR B WENTZEL,,,24,DU TOIT STREET,UPINGTON,DR WENTZEL,MARLIB,,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,422,MARLI BEKKER,400,SUPPLIES,ANINE,0,0,0,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,,,0,,Consumables,Toner,ZTHI,CONSUMABLES HP INKJET PRINTER,CF412X,HP 410X YELLOW LJ CARTRIDGE,HPI,HPI HP INKS,,TCY,,Y,Sold,Blank,,0.0,CONHPCT,Cons.HP Colour Toner,Ship & Invoice,1,1,1,0,710.0,555.0,1.0,0,0,0.0,15,555.0,710.0,155.0,106.5,816.5,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-28 00:00:00.000,88076,40708,1,2,3108RC12734,14443,14443,DEMONSTRATION ACCOUNT,,DEMONSTRATION ACCOUNT,DO NOT USE FOR INVOICING,,UPINGTON,8800,Select A Serial #,25150,Truck,2019-06-28 00:00:00.000,14443,KAI GARIBTION ACCOUNT,,,,LE ROUX STREET,UPINGTON,KAI GARIB,MARLIB,,,,999,Unknown,DIR,DIRECT ACCOUNTS,8,Dem Account,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,102,STEFAN BOTHMA,100,SALES,MARLIB,0,0,0,,DEM,DEMONSTRATION,1,EA,,N,,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONIMC3500B,IM C3500 BLACK,Non,None,,TON,,Y,Blank,Required,,0.0,BCON,B&W Consumables,Demonstration,1,1,1,0,0.0,1380.65,1.0,0,0,0.0,15,1380.65,0.0,-1380.65,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-03 00:00:00.000,87146,40406,1,14,,14531,14531,NASHUA KIMBERLEY,,NASHUA KIMBERLEY,P O BOX 1324,,KIMBERLEY,8300,Cash,24978,Not Applicable,2019-06-03 00:00:00.000,14531,NASHUA KIMBERLEY,,,,MEMORIAL ROAD N12 SO,KIMBERLEY,MONIQUE/HERMAN,MARLIB,,,,KMB,NASHUA KIMBERLEY,FRA,FRANCHISE ACOUNTS,0,Business Accounts,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,402,SUPPIES N/C TONERS,400,SUPPLIES,ANINE,0,0,0,,FRA,FRANCHISE ACCOUNTS,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMP3554BL,BLACK PRINT CARTRIDGE:MP3554SP,Non,None,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Ship & Invoice,3,3,3,0,1218.0,1218.0,3.0,0,0,0.0,0,3654.0,3654.0,0.0,0.0,3654.0,2019-07-09 05:56:07.560
