BudgetLOB,BudgetGroup,BudgetLine,d1,d2,d3,d4,d5,d6,d7,Status,FranchiseNo,FranchiseName,FinancialYear,FinancialMonth,CalendarYear,CalendarMonth,CalendarPeriod,CalendarStartDate,CalendarEndDate,MACH_SERIAL_No,InvoiceDate,InvoiceNo,InvoiceOrderNo,InvoiceVersionNo,InvoiceLineNo,AttachedToSerialNo,CustomerAccount,CustomerBillAccount,CustomerName,BillTitle,BillToCustomer,BillAddress1,BillAddress2,BillAddress3,PostCode,TypeOfSale,PickingNo,DeliveryMode,ShipDate,ShipAccNo,ShipName,ShipTitle,ShipBuilding,ShipStreetNo,ShipStreetName,ShipSuburb,CustomerOrderRef,UserID,Comment1,Comment2,Comment3,ProfitGroup,ProfitGroupDescription,ProfitCentre,ProfitCentreDescription,CustomerCategory,CustomerPurchaseHold,ApplyTo,StockItem,WarehouseCode,WarehouseDescription,Warehouse,SalesmanCode,SalesmanName,DepartmentCode,DepartmentName,ReleasedBy,GRNNo,ManualRefNo,ReasonCode,ReasonCodeDescription,CreditController,CreditControllerName,Branch,UnitOfMeasure,Chargable,Serialized,InsComm,EngineerCode,EngineerNo,EngineerName,Content,ContentSubType,ProductType,ProductTypeDescription,ProductCode,ProductCodeDescription,ProductCategory,ProductCategoryDescription,ProductRank,ProductSubtype,ProductSupplier,NashuaProd,MachineStatus,MachineCondition,TradeInSerialNo,SettlementValue,Segment,SegmentDescription,InvoiceType,StockQuantitiesIssued,QTYOrdered,QTYPicked,QtyBackOrder,UnitPrice,UnitCost,QTY,DiscAccountNo,DiscPcnt,DiscountValue,TaxPercentage,CostPrice,SellingPrice,Margin,TaxValue,LineTotal,Rundate
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,429512,233156,1,1,,501634,501634,PATRICK UPHOLSTERY CC,,PATRICK UPHOLSTERY CC,P O BOX 318,,PAROW,7499,Cash,0,,2020/06/22,501634,PATRICK UPHOLSTERY CC,,,23,MATTHEE STR,PAROW EAST,VOICE CONTRACT,HEATHER,Contract# CBC0005215,Contract Type VOIP - JUNE 2020,SYSTEMS ERROR,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,429108,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),HEATHER,0,641,120,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Credit Note,0,-1,-1,0,91.28,0.0,,0,0.0,0.0,15,0.0,-91.28,-91.28,-13.69,-104.97,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,429531,233174,1,2,,501674,501674,THE LABON FOUNDATION,,THE LABON FOUNDATION,P O BOX 17537,,LAVISTOWN,7465,Cash,0,,2020/06/22,501674,THE LABON FOUNDATION,,,138,BLUEGUM STR,BONTHEUWEL,VOICE CONTRACT,HEATHER,Contract# CBC0005607,Contract Type VOIP - JUNE 2020,SYSTEMS ERROR,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,429128,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),HEATHER,0,641,120,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Credit Note,0,-1,-1,0,25.5,0.0,,0,0.0,0.0,15,0.0,-25.5,-25.5,-3.83,-29.33,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,429534,233175,1,2,,501681,501681,PENELOPE AUGUST,T/A JOE'S RADIATORS BELLVILLE,PENELOPE AUGUST,P O BOX 271,,MITCHELL'S PLAIN,7789,Cash,0,,2020/06/22,501681,JOE'S RADIATORS BELLVILLE,T/A JOE'S RADIATORS BELLVILLE,UNIT 5,,BOULEVARD PARK,BELLVILLE,VOICE CONTRACT,HEATHER,Contract# CBC0005606,Contract Type VOIP - JUNE 2020,SYSTEMS ERROR,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,429127,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),HEATHER,0,641,120,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Credit Note,0,-1,-1,0,42.0,0.0,,0,0.0,0.0,15,0.0,-42.0,-42.0,-6.3,-48.3,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,429538,233181,1,2,,501687,501687,SMITH & FAULDS CC,,SMITH & FAULDS CC,P O BOX 402,,CAPE GATE,7562,Cash,0,,2020/06/22,501687,RC AUTO ELECTRIC,,BOULEVARD PRK,14,BOULEVARD STR,BELLVILLE,VOICE CONTRACT,HEATHER,Contract# CBC0005618,Contract Type VOIP - JUNE 2020,SYSTEMS ERROR,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,429135,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),HEATHER,0,641,120,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Credit Note,0,-1,-1,0,48.1,0.0,,0,0.0,0.0,15,0.0,-48.1,-48.1,-7.22,-55.32,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,429579,233217,1,3,,501808,501808,M & L PANELBEATERS CC,,M & L PANELBEATERS CC,P O BOX 431,,GOODWOOD,7459,Cash,0,,2020/06/22,501808,M & L PANELBEATERS CC,,,,SOCONY/ MALHERBE STR,GOODWOOD,VOICE CONTRACT,HEATHER,Contract# CBC0007235,Contract Type VOIP - JUNE 2020,SYSTEMS ERROR,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,429181,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),HEATHER,0,641,120,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Credit Note,0,-1,-1,0,401.27,0.0,,0,0.0,0.0,15,0.0,-401.27,-401.27,-60.19,-461.46,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,429589,233227,1,2,,501898,501898,LEGEND AUTO PANEL CC,,LEGEND AUTO PANEL CC,5 MORRIS CLOSE,,AIRPORT INDUSTRIA,7525,Cash,0,,2020/06/22,501898,LEGEND AUTO PANEL CC,,,5,MORRIS CL,AIRPORT INDUSTRIA,VOICE CONTRACT,HEATHER,Contract# CBC0008132,Contract Type VOIP - JUNE 2020,SYSTEMS ERROR,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,429200,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),HEATHER,0,641,120,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Credit Note,0,-1,-1,0,43.16,0.0,,0,0.0,0.0,15,0.0,-43.16,-43.16,-6.47,-49.63,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,429605,233244,1,2,,501971,501971,DISTINCTIVE CHOICE 248 CC,T/A K-LINE FOODS,DISTINCTIVE CHOICE 248 CC,P O BOX 8260,,ROGGEBAAI,8012,Cash,0,,2020/06/22,501971,K-LINE FOODS,T/A K-LINE FOODS,UNIT 2 AEROPARK,,AVIATION CR,AIRPORT INDUSTRIA,VOICE CONTRACT,HEATHER,Contract# CBC0009026,Contract Type VOIP - JUNE 2020,SYSTEMS ERROR,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,429221,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),HEATHER,0,641,120,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Credit Note,0,-1,-1,0,38.03,0.0,,0,0.0,0.0,15,0.0,-38.03,-38.03,-5.7,-43.73,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/30,432302,233752,1,1,,500009,500009,ALGOA OFFICE AUTOMATION (PTY),T/A NASHUA EASTERN CAPE,ALGOA OFFICE AUTOMATION (PTY),ATTENTION:  NICOLE POTGIETER,P O BOX 12134,CENTRAHIL,6006,Incl Cons Sale,0,Not Applicable,1900/01/01,500009,NASHUA EASTERN CAPE,T/A NASHUA EASTERN CAPE,NASHUA HSE,,CIRCULAR DR,LORRAINE,2020 06 INCLUSIVE SALES,TYGPROCESS,CONSUMABLES EXCL FROM DSR,SUPPLIED BY TYG,,NPE,NASHUA EASTERN CAPE,FRA,FRANCHISE,0,Business Accounts,0,N,999,None,999_None,200,SERVICE,200,SERVICE,TYGPROCESS,0,0,0,,FRA,VAL BLACKMAN  021-207 0107,1,EA,,N,0.0,,0,,Non-Stock Charges,INCLCONS,*,CHARGES - INVOICE ONLY,INCLCONS,Inclusive Consumables,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,Invoice Only,0,1,1,0,1870.0,0.0,,0,0.0,0.0,15,0.0,1870.0,1870.0,280.5,2150.5,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,429644,233284,1,2,,502139,502139,SNOWPARTS CC,,SNOWPARTS CC,P O BOX 6322,,PAROW EAST,7501,Cash,0,,2020/06/22,502139,SNOWPARTS CC,,,36,WEST STR,PAROW EAST,VOICE CONTRACT,HEATHER,Contract# CBC0017571,Contract Type VOIP - JUNE 2020,SYSTEMS ERROR,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,429286,N,999,None,999_None,137,DENWILLE SMIT,106,COMMUNICATIONS 2 (COMM02),HEATHER,0,641,120,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Credit Note,0,-1,-1,0,184.31,0.0,,0,0.0,0.0,15,0.0,-184.31,-184.31,-27.65,-211.96,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,429648,233288,1,3,,501672,501672,ERARITE (PTY) LTD,,ERARITE (PTY) LTD,KHAYELITSHA CENTRE,1 JULIUS TSOLO STR,KHAYELITSHA,7783,Cash,0,,2020/06/22,501672,KHAYELITSHA SUPER SPAR,,KHAYELITSHA CENTRE,1,JULIUS TSOLO STR,KHAYELITSHA,VOICE CONTRACT,HEATHER,Contract# CBC0018416,Contract Type VOIP - JUNE 2020,CRAWFORD,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,429295,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),HEATHER,0,641,120,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Credit Note,0,-1,-1,0,44.4,0.0,,0,0.0,0.0,15,0.0,-44.4,-44.4,-6.66,-51.06,29:20.6
Business Infrastructure,MFP,Mono,Business Infrastructure,Hardware,MFP,Machine,Mono,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,3389PB01383,2020/06/26,429802,232974,1,1,,500924,500115,QUINCE CAPITAL (PTY) LTD,T/A NASHUA FINANCE,QUINCE CAPITAL (PTY) LTD,P O BOX 897,,HALFWAY HOUSE,1685,Rental,134491,,2020/06/18,500924,MOSAIC MANUFACTURING (PTY) LTD,,COMPONENT STORE - EDWARD,80,SOCONY RD,ELSIES RIVER,MOSAIC MANUFACTURING,MARGAUX,,,,999,Unknown,BNK,DISCOUNT BANKS,N,Quince Capital,0,Y,1,MAIN W/H,001_MAIN W/H,113,PIETER JANSE VAN RENSBURG,100,OA SALES (OA01),MARGAUX,0,0,0,,FIN,VAL BLACKMAN,1,EA,,Y,300.0,,0,,MFP,Machine,CMND,MFP MACHINE NASHUA DIGITAL,IM350H1,35PPM MFP A4 WITH NO FAX,Non,None,,,,Y,Sold,Main Product Of BOM,W3078900158,19814.79,KCPM2,BW Segment 2(20-39),Dem Sale,1,1,1,0,39736.49,11489.0,1.0,500115,0.0,0.0,15,11489.0,39736.49,28247.49,5960.47,45696.96,29:20.6
Business Infrastructure,MFP,Mono,Business Infrastructure,Hardware,MFP,Machine,Mono,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,3389PB02158,2020/06/26,429805,232975,1,1,,500924,500115,QUINCE CAPITAL (PTY) LTD,T/A NASHUA FINANCE,QUINCE CAPITAL (PTY) LTD,P O BOX 897,,HALFWAY HOUSE,1685,Rental,134538,,2020/06/22,500924,MOSAIC MANUFACTURING (PTY) LTD,,PRODUCTION TEAM LEADERS OFFICE,80,SOCONY RD,ELSIES RIVER,MOSAIC MANUFACTURING,MARGAUX,,,,999,Unknown,BNK,DISCOUNT BANKS,N,Quince Capital,0,Y,1,MAIN W/H,001_MAIN W/H,113,PIETER JANSE VAN RENSBURG,100,OA SALES (OA01),MARGAUX,0,0,0,,FIN,VAL BLACKMAN,1,EA,,Y,300.0,,0,,MFP,Machine,CMND,MFP MACHINE NASHUA DIGITAL,IM350H1,35PPM MFP A4 WITH NO FAX,Non,None,,,,Y,Sold,Main Product Of BOM,W3078900158,19814.79,KCPM2,BW Segment 2(20-39),Dem Sale,1,1,1,0,39736.49,11489.0,1.0,500115,0.0,0.0,15,11489.0,39736.49,28247.49,5960.47,45696.96,29:20.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,3089R110312,2020/06/09,428838,232316,1,1,,501374,501374,GOREEFERS LOGISTICS (PTY) LTD,,GOREEFERS LOGISTICS (PTY) LTD,P O BOX 835,,CAPE GATE,7562,Incl Cons Sale,134319,Collect,2020/06/09,501374,GOREEFERS LOGISTICS (PTY) LTD,,,22,SACKS CIRCLE,BELLVILLE,COMIEN,JUANITAMO,VERY URGENT,NATHAN TO DELIVER,M/R BLK 41445 COL 4315,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,5,CONSUMABLES,005_CONSUMABLES,200,SERVICE,200,SERVICE,JILLIAN,0,0,0,,3,JILLIAN @ 082 723 0674,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONIMC2500B,"TON-3089R110312,Yld16500",Non,None,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,935.0,1.0,0,0.0,0.0,15,935.0,0.0,-935.0,0.0,0.0,29:20.6
Business Infrastructure,Parts,Parts,Business Infrastructure,Annuity,Part,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/19,429408,232930,1,1,,7729,900075,TYG - SPARES ACC TYG,,TYG - SPARES ACC TYG,P O BOX 6238,,TYGERVALLEY,7536,Service Desk,134461,Not Applicable,2020/06/19,7729,TYG - SPARES TAARIQ SALIE,TYG 14,TYG 14,55,LONDON CIRCLE UNIT 2,BRACKENGATE BRACKENFELL,W3038502602,GLENDAJA,JET,INC1127081 / TASK0972301,,999,Unknown,INH,INHOUSE ACCOUNTS,6,Nashua In-House,0,Y,2,SPARES,002_SPARES,200,SERVICE,200,SERVICE,CHESLINM,0,0,0,,INH,INHOUSE ACCOUNTS,1,EA,,N,,TY1,3,TAARIQ SALIE,Parts,Copiers,SC,NASHUA SPARES - COPIERS,AF1013DGK-CE,TALIMAGE GEAR SET,Non,None,BZ,PRT,,Y,Sold,Blank,,0.0,PART,Parts,Ship & Invoice,1,1,1,0,0.0,115.0,1.0,0,0.0,0.0,15,115.0,0.0,-115.0,0.0,0.0,29:20.6
Business Infrastructure,Accessories,Accessories,Business Infrastructure,Hardware,MFP,Accessory,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/01,428660,232045,1,5,V8214400266,999992,999992,TYG - WAREHOUSE ACCOUNT,,TYG - WAREHOUSE ACCOUNT,P O BOX 6238,,TYGERVALLEY,7536,Cash,0,Not Applicable,1900/01/01,999992,CAPE TOWN CHURCH OF CHRIST,,UNIT 4A TYGERLAKE,,CARL CRONJE DR,BELLVILLE,COLL DOC 7109,CRAIGV,TERMINATED/EXPIRED,MR BLK 407163,GOODS RETURNED,999,Unknown,INH,INHOUSE ACCOUNTS,6,Nashua In-House,7109,Y,4,WORKSHOP,004_WORKSHOP,900,WAREHOUSE,900,WAREHOUSE,CRAIGV,7109,7109,74,,INH,INHOUSE ACCOUNTS,1,EA,,N,0.0,,0,,MFP,Accessory,CANO,MFP ACCESSORY NASHUA OTHER,MEM32TYPEB,32MB PRINTER MEMORY,Non,None,,,,Y,Sold,Blank,,0.0,KCPM1,BW Segment 1(0-19),Goods Returned,-1,-1,-1,0,0.0,0.0,-1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29:20.6
,,,Business Infrastructure,Annuity,Copy Charges,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,3108RB10309,2020/06/04,428741,230417,1,1,,501754,501754,BON HEALTHCARE OPERATIONS,(PTY) LTD,BON HEALTHCARE OPERATIONS,P O BOX 15104,,PANORAMA - PAROW,7506,Cash,0,,2020/06/04,501754,BON HEALTHCARE OPERATIONS,(PTY) LTD,SKYSCAPE TERRACES,,DJ WOODWAY STR,BELLVILLE,3108RB10309 LOAN,NATEESHA,START READ :B)34545 C)8110,END READ: B)36490 C)8825,IMC3000 3108RB10309,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,200,SERVICE,200,SERVICE,VALB,0,0,0,,LLL,ARRANGEMENT VAL 021-207 0107,1,EA,,N,0.0,,0,,Non-Stock Charges,MTRCC,*,CHARGES - INVOICE ONLY,MTRCC,1945 BLACK COPIES @ 0.0985,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,192.46,0.0,,0,0.0,0.0,15,0.0,192.46,192.46,28.87,221.33,29:20.6
ISP Services,ISP Services,PCs and Servers,ISP Services,Hardware,PC,Accessory,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/17,429341,226658,1,2,640405733,500109,500109,TYG - CASH SALES TYGERBERG,,TYG - CASH SALES TYGERBERG,P O BOX 6238,,TYGERVALLEY,7536,Select A Serial #,132711,,2020/02/27,500109,ADELAIDE CLOETE,,,12,KIMBERLEY STR,GOODWOOD,ADELAIDE CLOETE,MARGAUX,,,,999,Unknown,CSH,CASH SALE,0,Business Accounts,0,Y,1,MAIN W/H,001_MAIN W/H,142,ANDRE ROSS,160,SMART SOLUTIONS (SS01),MARGAUX,0,0,0,,BUS,VAL BLACKMAN,1,EA,,N,,,0,,PC,Accessory,PAOX,PC ACCESSORY NON-NASHUA ALL,LED-20,MONITOR PC 20 LED,Non,None,None,,,N,Sold,Blank,,0.0,,,Dem Sale,1,1,1,0,0.0,1160.5,1.0,0,0.0,0.0,15,1160.5,0.0,-1160.5,0.0,0.0,29:20.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,Purchase - NASHUA WINELANDS,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/30,242818,349323,1,1,,12537,12537,JUST JASMINE INVESTMENTS 201,(PTY)LTD T/A NASHUA TYGERBERG,JUST JASMINE INVESTMENTS 201,ATT: FRANCHISE ACCOUNTS,P O BOX 6238,TYGERVALLEY,7536,Cash,812445,Truck,2020/06/30,12537,Y,(PTY)LTD T/A NASHUA TYGERBERG,SALES CONTRACTS & FINANCE,08-Jun,HIGH STREET ROSENPARK,TYGERVALLEY,P/O 027941,LEZLE,,,,TYG,NASHUA TYGERBERG,FRA,FRANCHISE,0,,0,Y,1,MAIN W/H,001_MAIN W/H,305,WINELANDS OA SERVICE,300,WINELANDS SERVICE,LEZLE,0,0,0,,FRA,WERNA SENEKAL 021-8517799,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONIMC3500B,IM C3500 BLACK,Non,None,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Ship & Invoice,1,1,1,0,1637.0,1637.0,1.0,0,0.0,0.0,15,1637.0,0.0,0.0,245.55,1882.55,29:20.6
Business Infrastructure,Consumables,Colour,Business Infrastructure,Annuity,Consumable,Other,Toner,,Colour,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/12,955866,162140,1,4,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,507285,Truck,2020/06/12,820526,NASHUA TYGERBERG,,2ND FLOOR,08-Jun,HIGH STREET ROSENPARK,PLATTEKLOOF,027973-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA TYGER,BERG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,CRAIGB,0,27973,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONIMC300CYN,PRINT CARTRIDGE IMC300 CYAN,ZCC,Copier chem/cons,,TCC,,Y,Sold,Required,,0.0,CCON,Colour Consumables,Ship & Invoice,1,1,1,0,1370.0,1042.0,1.0,0,0.0,0.0,15,1370.0,0.0,0.0,205.5,1575.5,16:10.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429282,232857,1,1,,502128,502128,JEEP ZONE (PTY) LTD,,JEEP ZONE (PTY) LTD,6 DUIKER STR,,PAROW,7499,Customer Billing,0,Not Applicable,1900/01/01,502128,JEEP ZONE (PTY) LTD,,,6,DUIKER STR,PAROW,VOICE CONTRACT,TYGPROCESS,Contract# CBC0017138,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,ECN L/RENTAL,*,CHARGES - INVOICE ONLY,ECN L/RENTAL,Monthly Fee: June 2020,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,2,2,0,65.0,0.0,,0,0.0,0.0,15,0.0,130.0,130.0,19.5,149.5,29:20.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/17,429340,232931,1,1,,501050,501050,OXIROSTAX (PTY) LTD,T/A NASHUA WINELANDS,OXIROSTAX (PTY) LTD,P O BOX 988,,SOMERSET MALL,7137,Cash,0,,1900/01/01,501050,MEDIRITE  W912PB08670,T/A NASHUA WINELANDS,BLOCK G OLIVE GROVE IND EST,,NASHUA HSE OU PAARDEVLEI RD,SOMERSET WEST,181474,JOYW,REFER #232605,,,CSC,NASHUA WINELANDS,FRA,FRANCHISE,0,Business Accounts,0,N,999,None,999_None,300,CONSUMABLES,300,CONSUMABLES,JOYW,0,0,0,,FRA,VAL BLACKMAN  021-207 0107,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMP301EN,BLACK TONER MP301SPF,Non,None,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Invoice Only,0,1,1,0,563.53,0.0,0.0,0,0.0,0.0,15,0.0,563.53,563.53,84.53,648.06,29:20.6
