BudgetLOB,BudgetGroup,BudgetLine,d1,d2,d3,d4,d5,d6,d7,Status,FranchiseNo,FranchiseName,FinancialYear,FinancialMonth,CalendarYear,CalendarMonth,CalendarPeriod,CalendarStartDate,CalendarEndDate,MACH_SERIAL_No,InvoiceDate,InvoiceNo,InvoiceOrderNo,InvoiceVersionNo,InvoiceLineNo,AttachedToSerialNo,CustomerAccount,CustomerBillAccount,CustomerName,BillTitle,BillToCustomer,BillAddress1,BillAddress2,BillAddress3,PostCode,TypeOfSale,PickingNo,DeliveryMode,ShipDate,ShipAccNo,ShipName,ShipTitle,ShipBuilding,ShipStreetNo,ShipStreetName,ShipSuburb,CustomerOrderRef,UserID,Comment1,Comment2,Comment3,ProfitGroup,ProfitGroupDescription,ProfitCentre,ProfitCentreDescription,CustomerCategory,CustomerPurchaseHold,ApplyTo,StockItem,WarehouseCode,WarehouseDescription,Warehouse,SalesmanCode,SalesmanName,DepartmentCode,DepartmentName,ReleasedBy,GRNNo,ManualRefNo,ReasonCode,ReasonCodeDescription,CreditController,CreditControllerName,Branch,UnitOfMeasure,Chargable,Serialized,InsComm,EngineerCode,EngineerNo,EngineerName,Content,ContentSubType,ProductType,ProductTypeDescription,ProductCode,ProductCodeDescription,ProductCategory,ProductCategoryDescription,ProductRank,ProductSubtype,ProductSupplier,NashuaProd,MachineStatus,MachineCondition,TradeInSerialNo,SettlementValue,Segment,SegmentDescription,InvoiceType,StockQuantitiesIssued,QTYOrdered,QTYPicked,QtyBackOrder,UnitPrice,UnitCost,QTY,DiscAccountNo,DiscPcnt,DiscountValue,TaxPercentage,CostPrice,SellingPrice,Margin,TaxValue,LineTotal,Rundate
Business Infrastructure,Consumables,Colour,Business Infrastructure,Annuity,Consumable,Other,Toner,,Colour,Purchase - NASHUA (PTY) LTD,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/01,954371,160985,1,6,,806076,806076,TRENDITRADE 21 PTY LTD,T/A NASHUA MPUMALANGA,TRENDITRADE 21 PTY LTD,P O BOX 1405,,MIDDELBURG MPUMALANGA,1050,e-Order,506391,Truck,2020-06-01,806076,NASHUA MPUMALANGA,,NASHUA HOUSE,8,DOLERITE AVE AERORAND,MIDDELBURG MPUMALANGA,053436-01 EDITHM NET,EDITHM,NASHUA MPUMALANGA,ORDER TO BE COLLECTED TODAY,,NET,NASHUA MPUMALANGA,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,42,CLINT VAN WYK,113,FRANCHISE DEPT,EDITHM,0,53436,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC2503C,CYAN PRINT CART:MPC2503,ZCC,Copier chem/cons,,TCC,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Ship & Invoice,8,8,8,0,1655.0,1323.0,8.0,0,0.0,0.0,15,13240.0,0.0,0.0,1986.0,15226.0,16:10.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,Purchase - NASHUA (PTY) LTD,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/05/23,953492,160159,1,25,,806076,806076,TRENDITRADE 21 PTY LTD,T/A NASHUA MPUMALANGA,TRENDITRADE 21 PTY LTD,P O BOX 1405,,MIDDELBURG MPUMALANGA,1050,e-Order,505921,Truck,2020-05-23,806076,NASHUA MPUMALANGA,,NASHUA HOUSE,8,DOLERITE AVE AERORAND,MIDDELBURG MPUMALANGA,053386-01 EDITHM NET,EDITHM,NASHUA MPUMALANGA,ORDER TO BE COLLECTED,,NET,NASHUA MPUMALANGA,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,42,CLINT VAN WYK,113,FRANCHISE DEPT,EDITHM,0,53386,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC305BL,BLACK PRINT CART: MPC305SPF,ZCC,Copier chem/cons,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Ship & Invoice,2,2,2,0,897.0,636.0,2.0,0,0.0,0.0,15,1794.0,0.0,0.0,269.1,2063.1,16:10.6
Business Infrastructure,Consumables,Colour,Business Infrastructure,Annuity,Consumable,Other,Toner,,Colour,Purchase - NASHUA (PTY) LTD,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/17,956213,162798,1,4,,806076,806076,TRENDITRADE 21 PTY LTD,T/A NASHUA MPUMALANGA,TRENDITRADE 21 PTY LTD,P O BOX 1405,,MIDDELBURG MPUMALANGA,1050,e-Order,507467,Truck,2020-06-17,806076,NASHUA MPUMALANGA,,NASHUA HOUSE,8,DOLERITE AVE AERORAND,MIDDELBURG MPUMALANGA,053558-01 DDREB NET,DDREB,NASHUA MPUMALANGA,ORDER TO BE COLLECTED BY DRIVE,R,NET,NASHUA MPUMALANGA,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,42,CLINT VAN WYK,113,FRANCHISE DEPT,DDREB,0,53558,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC3503M,MAGENTA CART:MPC3003SP/3503SP,ZCC,Copier chem/cons,,TCM,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Ship & Invoice,1,1,1,0,2924.0,2111.0,1.0,0,0.0,0.0,15,2924.0,0.0,0.0,438.6,3362.6,16:10.6
Business Infrastructure,Consumables,Colour,Business Infrastructure,Annuity,Consumable,Other,Toner,,Colour,Purchase - NASHUA (PTY) LTD,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/12,955836,162448,1,11,,806076,806076,TRENDITRADE 21 PTY LTD,T/A NASHUA MPUMALANGA,TRENDITRADE 21 PTY LTD,P O BOX 1405,,MIDDELBURG MPUMALANGA,1050,e-Order,507265,Truck,2020-06-12,806076,NASHUA MPUMALANGA,,NASHUA HOUSE,8,DOLERITE AVE AERORAND,MIDDELBURG MPUMALANGA,053537-01 DDREB NET,DDREB,NASHUA MPUMALANGA,ORDER WILL BE COLLECTED,,NET,NASHUA MPUMALANGA,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,42,CLINT VAN WYK,113,FRANCHISE DEPT,DDREB,0,53537,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC305YL,YELLOW PRINT CART: MPC305SPF,ZCC,Copier chem/cons,,TCY,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Ship & Invoice,1,1,1,0,1179.0,792.0,1.0,0,0.0,0.0,15,1179.0,0.0,0.0,176.85,1355.85,16:10.6
Business Infrastructure,Consumables,Colour,Business Infrastructure,Annuity,Consumable,Other,Toner,,Colour,Purchase - NASHUA (PTY) LTD,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/12,955836,162448,1,17,,806076,806076,TRENDITRADE 21 PTY LTD,T/A NASHUA MPUMALANGA,TRENDITRADE 21 PTY LTD,P O BOX 1405,,MIDDELBURG MPUMALANGA,1050,e-Order,507265,Truck,2020-06-12,806076,NASHUA MPUMALANGA,,NASHUA HOUSE,8,DOLERITE AVE AERORAND,MIDDELBURG MPUMALANGA,053537-01 DDREB NET,DDREB,NASHUA MPUMALANGA,ORDER WILL BE COLLECTED,,NET,NASHUA MPUMALANGA,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,42,CLINT VAN WYK,113,FRANCHISE DEPT,DDREB,0,53537,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC6003C,CYAN CART:MPC4503/5503/6003SP,ZCC,Copier chem/cons,,TCC,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Ship & Invoice,2,2,2,0,3435.0,2414.0,2.0,0,0.0,0.0,15,6870.0,0.0,0.0,1030.5,7900.5,16:10.6
Business Infrastructure,Parts,Parts,Business Infrastructure,Annuity,Part,,,,,Purchase - NASHUA (PTY) LTD,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/18,956267,162850,1,9,,806076,806076,TRENDITRADE 21 PTY LTD,T/A NASHUA MPUMALANGA,TRENDITRADE 21 PTY LTD,P O BOX 1405,,MIDDELBURG MPUMALANGA,1050,e-Order,507497,Collect in Despatch,2020-06-18,806076,NASHUA MPUMALANGA,,NASHUA HOUSE,8,DOLERITE AVE AERORAND,MIDDELBURG MPUMALANGA,053564-01 CLAUDIAB NET,CLAUDIAB,806076,Driver will collect,,NET,NASHUA MPUMALANGA,FRA,Franchise,0,,0,Y,101,DSV-PARTS W/H,101_DSV-PARTS W/H,42,CLINT VAN WYK,113,FRANCHISE DEPT,CLAUDIAB,0,53564,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Parts,Copiers,SC,SPARES - COPIERS,B0443550,CLEANING BLADE MP201/301(COMP),C,COPIER PARTS,AA,CBL,,Y,Sold,Blank,,0.0,PART,Parts,Ship & Invoice,1,1,1,0,92.93,62.79,1.0,0,0.0,0.0,15,92.93,0.0,0.0,13.94,106.87,16:10.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,Purchase - NASHUA (PTY) LTD,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/12,955836,162448,1,22,,806076,806076,TRENDITRADE 21 PTY LTD,T/A NASHUA MPUMALANGA,TRENDITRADE 21 PTY LTD,P O BOX 1405,,MIDDELBURG MPUMALANGA,1050,e-Order,507265,Truck,2020-06-12,806076,NASHUA MPUMALANGA,,NASHUA HOUSE,8,DOLERITE AVE AERORAND,MIDDELBURG MPUMALANGA,053537-01 DDREB NET,DDREB,NASHUA MPUMALANGA,ORDER WILL BE COLLECTED,,NET,NASHUA MPUMALANGA,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,42,CLINT VAN WYK,113,FRANCHISE DEPT,DDREB,0,53537,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMP601BL,BLACK PRINT CARTRIDGE MP601,ZCC,Copier chem/cons,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Ship & Invoice,1,1,1,0,2321.0,1938.0,1.0,0,0.0,0.0,15,2321.0,0.0,0.0,348.15,2669.15,16:10.6
Business Infrastructure,Consumables,Colour,Business Infrastructure,Annuity,Consumable,Other,Toner,,Colour,Purchase - NASHUA (PTY) LTD,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/04,954760,161352,1,18,,806076,806076,TRENDITRADE 21 PTY LTD,T/A NASHUA MPUMALANGA,TRENDITRADE 21 PTY LTD,P O BOX 1405,,MIDDELBURG MPUMALANGA,1050,e-Order,506602,Truck,2020-06-04,806076,NASHUA MPUMALANGA,,NASHUA HOUSE,8,DOLERITE AVE AERORAND,MIDDELBURG MPUMALANGA,053465-01 EDITHM NET,EDITHM,NASHUA MPUMALANGA,ORDER TO BE COLLECTED,,NET,NASHUA MPUMALANGA,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,42,CLINT VAN WYK,113,FRANCHISE DEPT,EDITHM,0,53465,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC6003Y,YLW CART:MPC4503/5503/6003SP,ZCC,Copier chem/cons,,TCY,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Ship & Invoice,1,1,1,0,3435.0,2414.0,1.0,0,0.0,0.0,15,3435.0,0.0,0.0,515.25,3950.25,16:10.6
Business Infrastructure,Consumables,Colour,Business Infrastructure,Annuity,Consumable,Other,Toner,,Colour,Purchase - NASHUA (PTY) LTD,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/12,955836,162448,1,8,,806076,806076,TRENDITRADE 21 PTY LTD,T/A NASHUA MPUMALANGA,TRENDITRADE 21 PTY LTD,P O BOX 1405,,MIDDELBURG MPUMALANGA,1050,e-Order,507265,Truck,2020-06-12,806076,NASHUA MPUMALANGA,,NASHUA HOUSE,8,DOLERITE AVE AERORAND,MIDDELBURG MPUMALANGA,053537-01 DDREB NET,DDREB,NASHUA MPUMALANGA,ORDER WILL BE COLLECTED,,NET,NASHUA MPUMALANGA,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,42,CLINT VAN WYK,113,FRANCHISE DEPT,DDREB,0,53537,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC3001MA,MAGENTA CART:MPC3001AD/3501AD,ZCC,Copier chem/cons,,TCM,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Ship & Invoice,1,1,1,0,2930.0,2100.0,1.0,0,0.0,0.0,15,2930.0,0.0,0.0,439.5,3369.5,16:10.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,Purchase - NASHUA (PTY) LTD,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/05/23,953492,160159,1,42,,806076,806076,TRENDITRADE 21 PTY LTD,T/A NASHUA MPUMALANGA,TRENDITRADE 21 PTY LTD,P O BOX 1405,,MIDDELBURG MPUMALANGA,1050,e-Order,505921,Truck,2020-05-23,806076,NASHUA MPUMALANGA,,NASHUA HOUSE,8,DOLERITE AVE AERORAND,MIDDELBURG MPUMALANGA,053386-01 EDITHM NET,EDITHM,NASHUA MPUMALANGA,ORDER TO BE COLLECTED,,NET,NASHUA MPUMALANGA,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,42,CLINT VAN WYK,113,FRANCHISE DEPT,EDITHM,0,53386,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMP401BL,BLACK TONER CART MP401SPF,ZCC,Copier chem/cons,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Ship & Invoice,1,1,1,0,745.0,538.0,1.0,0,0.0,0.0,15,745.0,0.0,0.0,111.75,856.75,16:10.6
Smart Solutions,Smart Solutions,Surveilance,Smart Solutions,Hardware,Surveillance,,,,,Purchase - NASHUA (PTY) LTD,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,E28655180,2020/06/17,956191,162769,1,3,,806076,806076,TRENDITRADE 21 PTY LTD,T/A NASHUA MPUMALANGA,TRENDITRADE 21 PTY LTD,P O BOX 1405,,MIDDELBURG MPUMALANGA,1050,e-order(HP),0,Truck,1900-01-01,806076,NASHUA MPUMALANGA,NASHUA HOUSE,8 DOLERITE STREET,,AERORAND,MIDDELBURG MPUMALANGA,052876-04 EDITHM NET,JANETB,EDITH,013 249 8800,,NET,NASHUA MPUMALANGA,FRA,Franchise,0,,0,Y,413,PINNSEC,413_PINNSEC,42,CLINT VAN WYK,113,FRANCHISE DEPT,JANETB,0,138404,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,Y,0.0,,0,,CCTV,Accessory,BAND,CCTV ACCESSORY NASHUA DIGITAL,2CD5A26G0,DS-2CD5A26G0-IZS,CTV,CCTV ACCESSORY,,NVC,,Y,Sold,Blank,,0.0,,Blank,Manual Invoice,1,1,1,0,5786.23,5260.21,1.0,0,0.0,0.0,15,5786.23,0.0,0.0,867.93,6654.16,16:10.6
Smart Solutions,Smart Solutions,Surveilance,Smart Solutions,Hardware,Surveillance,,,,,Purchase - NASHUA (PTY) LTD,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,E43905136,2020/06/17,956191,162769,1,11,,806076,806076,TRENDITRADE 21 PTY LTD,T/A NASHUA MPUMALANGA,TRENDITRADE 21 PTY LTD,P O BOX 1405,,MIDDELBURG MPUMALANGA,1050,e-order(HP),0,Truck,1900-01-01,806076,NASHUA MPUMALANGA,NASHUA HOUSE,8 DOLERITE STREET,,AERORAND,MIDDELBURG MPUMALANGA,052876-04 EDITHM NET,JANETB,EDITH,013 249 8800,,NET,NASHUA MPUMALANGA,FRA,Franchise,0,,0,Y,413,PINNSEC,413_PINNSEC,42,CLINT VAN WYK,113,FRANCHISE DEPT,JANETB,0,138404,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,Y,0.0,,0,,CCTV,Accessory,BAND,CCTV ACCESSORY NASHUA DIGITAL,2CD5A26G0,DS-2CD5A26G0-IZS,CTV,CCTV ACCESSORY,,NVC,,Y,Sold,Blank,,0.0,,Blank,Manual Invoice,1,1,1,0,5786.23,5260.21,1.0,0,0.0,0.0,15,5786.23,0.0,0.0,867.93,6654.16,16:10.6
Smart Solutions,Smart Solutions,Surveilance,Smart Solutions,Hardware,Surveillance,,,,,Purchase - NASHUA (PTY) LTD,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,E43905142,2020/06/17,956191,162769,1,17,,806076,806076,TRENDITRADE 21 PTY LTD,T/A NASHUA MPUMALANGA,TRENDITRADE 21 PTY LTD,P O BOX 1405,,MIDDELBURG MPUMALANGA,1050,e-order(HP),0,Truck,1900-01-01,806076,NASHUA MPUMALANGA,NASHUA HOUSE,8 DOLERITE STREET,,AERORAND,MIDDELBURG MPUMALANGA,052876-04 EDITHM NET,JANETB,EDITH,013 249 8800,,NET,NASHUA MPUMALANGA,FRA,Franchise,0,,0,Y,413,PINNSEC,413_PINNSEC,42,CLINT VAN WYK,113,FRANCHISE DEPT,JANETB,0,138404,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,Y,0.0,,0,,CCTV,Accessory,BAND,CCTV ACCESSORY NASHUA DIGITAL,2CD5A26G0,DS-2CD5A26G0-IZS,CTV,CCTV ACCESSORY,,NVC,,Y,Sold,Blank,,0.0,,Blank,Manual Invoice,1,1,1,0,5786.23,5260.21,1.0,0,0.0,0.0,15,5786.23,0.0,0.0,867.93,6654.16,16:10.6
,,,Non-Core,Annuity,Consumable,Other,Stationary,,,Purchase - NASHUA LOWVELD,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/17,36196,662780,1,2,,900013,900013,TRENDITRADE 21 (PTY) LTD T/A,NASHUA MPUMALANGA,TRENDITRADE 21 (PTY) LTD T/A,P O BOX 1405,,MIDDELBURG MPUMALANGA,1050,Cash,382656,Truck,2020-06-17,900013,NASHUA MPUMALANGA,ATT: D-DRE 013 249 8800,,8,DOLERITE AERORAND,MIDDELBURG MPUMALANGA,53554,CHRISTIEVC,,,,NET,NASHUA MPUMALANGA,FRA,FRANCHISE,0,,0,Y,110,STATIONARY,110_STATIONARY,320,FRANCHISES,600,SUPPLIES (CONSUMABLE DEP),JOHANNAF,0,0,0,,FRA,FRANCHISE ACCOUNTS,1,EA,,N,0.0,,0,,Consumables,Stationary,ZOOX,CONS OTHR STATNRY NON-NAS ALL,U1-0001-00,STICK TACK N PRESS 100 UNITAC,Non,None,,STN,,N,Sold,Blank,,0.0,CONS,Consumables,Ship & Invoice,1,1,1,0,5.5,5.5,1.0,0,0.0,0.0,15,5.5,0.0,0.0,0.83,6.33,16:10.6
Business Infrastructure,Consumables,HP Contractual,Business Infrastructure,Annuity,Consumable,HP,Toner,Ink Cartridge,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,CN99SKX04Q,2020/06/26,579749,987202,2,1,,7509,7509,H2R MAINTENANCE CC,,H2R MAINTENANCE CC,P O BOX 5523,,MIDDELBURG MPUMALANGA,1050,Incl Cons Sale,544634,Truck,2020-06-26,7509,H2R MAINTENANCE CC,,,75,HOOG STR,MIDDELBURG MPUMALANGA,NATASHA 013 246 1100,YOLANDI,TONER FOR CN99SKX04Q D3Q20,DELIVER,M/R BLK 1878 COL 236,40,DEBTORS CORRESPONDENCE,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,1,MAIN W/H MID,001_MAIN W/H MID,853,INCLUSIVE OTHER N/C,465,INCLUSIVE OTHER,YOLANDI,0,0,0,,2,ODETTE BEKKER 073 717 0996,1,EA,,N,0.0,,0,,Consumables,Toner,ZTHI,CONSUMABLES HP INKJET PRINTER,F6T81AE,"INC-CN99SKX04Q,Yld7000",16,INK CARTRIDGES,,INC,,Y,Sold,Blank,,0.0,CONHPCT,Cons.HP Colour Toner,Incl Cons Sale,1,1,1,0,0.0,1472.8,1.0,0,0.0,0.0,15,1472.8,0.0,-1472.8,0.0,0.0,16:10.6
,,,Connectivity Infrastructure,Managed Services,Software,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,576958,987029,1,6,,8145,8145,MINERAL MINING TRAINING INSTIT,,MINERAL MINING TRAINING INSTIT,P.O. BOX 438,CHRISSIESFONTEIN,MEYERTON,1960,Customer Billing,0,Not Applicable,1900-01-01,8145,MMTI KURUMAN,,SIOC OFFICE COMPLEX,C/O,HENDRIK VAN ECK & IAN FLEMMING,KATHU,BRONZE KIMBERLEY,NETPROCESS,Contract# CBC0010921,Contract Type VOIP,9.60201E+12,999,Unknown,SPE,SPECIAL ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,997,VBX - AUTO BILLING,510,VBX - AUTO BILLING,,0,0,0,,3,SLOW PAYER,1,EA,,N,0.0,,0,,,Monthly Fee: July 2020,D*,CONNECTIVITY,VBX-EXT,Monthly Fee: July 2020,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,79.35,0.0,0.0,0,0.0,0.0,15,0.0,79.35,79.35,11.9,91.25,16:10.6
,,,Connectivity Infrastructure,Managed Services,Software,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,576959,987030,1,6,,8145,8145,MINERAL MINING TRAINING INSTIT,,MINERAL MINING TRAINING INSTIT,P.O. BOX 438,CHRISSIESFONTEIN,MEYERTON,1960,Customer Billing,0,Not Applicable,1900-01-01,8145,MMTI KURUMAN,,SIOC OFFICE COMPLEX,C/O,HENDRIK VAN ECK & IAN FLEMMING,KATHU,BRONZE AKA STOKKIESDRAAI,NETPROCESS,Contract# CBC0010940,Contract Type VOIP,9.60201E+12,999,Unknown,SPE,SPECIAL ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,997,VBX - AUTO BILLING,510,VBX - AUTO BILLING,,0,0,0,,3,SLOW PAYER,1,EA,,N,0.0,,0,,,Monthly Fee: July 2020,D*,CONNECTIVITY,VBX-EXT,Monthly Fee: July 2020,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,79.35,0.0,0.0,0,0.0,0.0,15,0.0,79.35,79.35,11.9,91.25,16:10.6
Business Infrastructure,Consumables,HP Contractual,Business Infrastructure,Annuity,Consumable,HP,Toner,Ink Cartridge,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,CN69PFJ02Z,2020/06/04,576105,985412,1,1,,3542,3542,PBD BOEREDIENSTE (EDMS)BPK,,PBD BOEREDIENSTE (EDMS)BPK,POSTNET SUITE 163,P/SAK X1866,MIDDELBURG MPUMALANGA,1050,Incl Cons Sale,543865,Truck,2020-06-04,3542,PBD BOEREDIENSTE (EDMS)BPK,,OPPOSITE EXT 24,,N11 OLD HENDRINA RD,MIDDELBURG MPUMALANGA,DEDRE,YOLANDI,TONER FOR CN69PFJ02Z  D3Q,DELIVER,M/R BLK 1152 COL 1490,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,1,MAIN W/H MID,001_MAIN W/H MID,853,INCLUSIVE OTHER N/C,465,INCLUSIVE OTHER,DDREB,0,0,0,,4,KERISHNIE SILAS - 013 249 8834,1,EA,,N,0.0,,0,,Consumables,Toner,ZTHI,CONSUMABLES HP INKJET PRINTER,L0S07AE,"INK-CN69PFJ02Z,Yld10000",HPC,HP Consumables Contractua,,INK,,Y,Sold,Blank,,0.0,CONHPBT,Cons.HP Black Toner,Incl Cons Sale,1,1,1,0,0.0,1557.27,1.0,0,0.0,0.0,15,1557.27,0.0,-1557.27,0.0,0.0,16:10.6
Business Infrastructure,Consumables,Colour,Business Infrastructure,Annuity,Consumable,Other,Toner,,Colour,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,E205R762808,2020/06/01,575932,985551,1,2,,6965,6965,HENTUS TRADING (PTY) LTD,,HENTUS TRADING (PTY) LTD,P O BOX 5455,,MIDDELBURG MPUMALANGA,1050,Incl Cons Sale,543725,Truck,2020-06-01,6965,HENTUS TRADING (PTY) LTD,,,,KUSILE POWER STATION,EMALAHLENI - MPUMALANGA,RONEL,YOLANDI,TONER FOR E205R762808 MPC2003,DELIVER,M/R BLK 107830 COL 183826,40,DEBTORS CORRESPONDENCE,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,1,MAIN W/H MID,001_MAIN W/H MID,850,INCLUSIVE COPIERS N/C,450,INCLUSIVE COPIERS,YOLANDI,0,0,0,,2,ODETTE BEKKER 073 717 0996,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC2503M,"TCM-E205R762808,Yld9500",COP,COPIERS,,TCM,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Incl Cons Sale,1,1,1,0,0.0,1655.0,1.0,0,0.0,0.0,15,1655.0,0.0,-1655.0,0.0,0.0,16:10.6
